,Tract,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Community Area,HCSOBP_2016-2018,repres_point,longitude,latitude
372,17031431200,3078,1148,0,2.0,0.06,0,1,0,1,1,1,23.2,0,1,0,1,0,0,0,1,937.0,706.0,523.0,33.0,2978.0,2.0,0.0,4.0,61.0,61.0,312.0,224.0,43,37.4,POINT (-87.57118449999999 41.7553015),-87.57118449999999,41.7553015
373,17031431400,6418,3280,0,507.0,7.9,1,1,1,1,1,1,39.8,1,1,1,1,1,0,0,1,4078.0,1105.0,927.0,164.0,6050.0,32.0,0.0,33.0,139.0,97.0,1484.0,1151.0,43,37.4,POINT (-87.54645774281346 41.758602999999994),-87.54645774281346,41.758602999999994
374,17031670500,1321,361,0,36.0,2.73,0,1,0,0,0,1,25.8,0,1,0,1,0,0,0,0,604.0,406.0,146.0,22.0,1256.0,0.0,0.0,2.0,41.0,55.0,92.0,164.0,67,51.0,POINT (-87.67640828774896 41.7865985),-87.67640828774896,41.7865985
375,17031670600,1650,458,0,10.0,0.61,0,1,0,1,1,1,31.6,0,1,0,1,0,0,0,1,473.0,468.0,190.0,13.0,1624.0,1.0,0.0,1.0,11.0,35.0,161.0,158.0,67,51.0,POINT (-87.67157845604396 41.783013999999994),-87.67157845604396,41.783013999999994
376,17031670700,1491,406,0,5.0,0.34,0,1,0,0,0,1,33.8,0,1,0,1,0,0,0,0,654.0,495.0,163.0,10.0,1440.0,0.0,0.0,6.0,35.0,42.0,88.0,150.0,67,51.0,POINT (-87.66673236813187 41.783078),-87.66673236813187,41.783078
377,17031670800,1635,535,0,2.0,0.12,0,1,0,1,1,1,33.7,0,1,0,1,0,0,0,1,815.0,486.0,210.0,5.0,1602.0,0.0,0.0,6.0,22.0,21.0,276.0,221.0,67,51.0,POINT (-87.66187990898118 41.783143499999994),-87.66187990898118,41.783143499999994
378,17031670900,1351,469,0,0.0,0.0,0,1,0,1,1,1,32.9,0,1,0,1,0,0,0,1,732.0,359.0,178.0,3.0,1327.0,4.0,0.0,0.0,17.0,19.0,115.0,221.0,67,51.0,POINT (-87.65702246218522 41.783210999999994),-87.65702246218522,41.783210999999994
379,17031671100,1259,370,0,16.0,1.27,0,1,0,0,0,1,48.1,0,1,0,1,0,0,0,0,660.0,395.0,141.0,12.0,1227.0,0.0,0.0,0.0,20.0,22.0,42.0,139.0,67,51.0,POINT (-87.6617162782338 41.776778),-87.6617162782338,41.776778
380,17031671200,1252,353,0,0.0,0.0,0,1,0,1,1,1,42.7,0,1,0,1,0,0,0,1,734.0,405.0,135.0,8.0,1228.0,0.0,0.0,5.0,11.0,10.0,179.0,169.0,67,51.0,POINT (-87.66658449354031 41.776711),-87.66658449354031,41.776711
381,17031671300,2688,733,0,6.0,0.22,0,1,0,1,1,1,24.6,0,1,0,1,0,0,0,1,1226.0,806.0,317.0,17.0,2615.0,0.0,0.0,3.0,53.0,39.0,223.0,318.0,67,51.0,POINT (-87.67135150230197 41.7739215),-87.67135150230197,41.7739215
382,17031671400,2072,555,0,5.0,0.24,0,1,0,1,1,1,42.8,0,1,0,1,0,0,0,1,933.0,596.0,243.0,31.0,1993.0,0.0,0.0,3.0,45.0,67.0,207.0,196.0,67,51.0,POINT (-87.67625811750483 41.773825),-87.67625811750483,41.773825
383,17031671500,3221,928,0,12.0,0.37,0,1,0,1,1,1,30.7,0,1,0,1,0,0,0,1,1632.0,976.0,395.0,25.0,3126.0,1.0,0.0,1.0,68.0,42.0,296.0,422.0,67,51.0,POINT (-87.66637012162161 41.7693855),-87.66637012162161,41.7693855
384,17031671600,2495,789,0,101.0,4.05,0,1,0,0,0,1,25.9,0,1,0,1,0,0,0,0,1349.0,716.0,370.0,11.0,2442.0,0.0,0.0,12.0,30.0,22.0,361.0,329.0,67,51.0,POINT (-87.66151468199175 41.769420499999995),-87.66151468199175,41.769420499999995
385,17031230500,3570,1072,0,1.0,0.03,0,0,0,0,0,1,34.5,0,0,0,0,0,0,0,0,2358.0,1150.0,236.0,1267.0,374.0,26.0,0.0,21.0,1882.0,3130.0,340.0,473.0,23,33.5,POINT (-87.73384361693748 41.9118795),-87.73384361693748,41.9118795
386,17031230600,6818,2006,0,8.0,0.12,0,0,0,0,0,1,25.8,0,0,0,0,0,0,0,0,3697.0,2242.0,377.0,1705.0,2375.0,12.0,24.0,76.0,2626.0,4297.0,430.0,671.0,23,33.5,POINT (-87.73401266496865 41.906212499999995),-87.73401266496865,41.906212499999995
387,17031230700,6364,1790,0,20.0,0.31,0,0,0,0,0,1,20.5,0,0,0,0,0,0,0,0,3090.0,1975.0,390.0,2041.0,993.0,53.0,13.0,88.0,3176.0,5199.0,341.0,477.0,23,33.5,POINT (-87.72154583151803 41.9063215),-87.72154583151803,41.9063215
388,17031230800,1314,362,0,17.0,1.29,0,0,0,0,0,1,22.2,0,0,0,0,0,0,0,0,604.0,397.0,107.0,590.0,87.0,13.0,0.0,13.0,611.0,1148.0,9.0,89.0,23,33.5,POINT (-87.71546299269087 41.9064745),-87.71546299269087,41.9064745
389,17031230900,5399,1766,0,88.0,1.63,0,0,0,0,0,1,33.1,0,0,0,0,0,0,0,0,2293.0,1548.0,338.0,2075.0,1208.0,50.0,1.0,59.0,2006.0,3640.0,462.0,423.0,23,33.5,POINT (-87.71057336249999 41.9065265),-87.71057336249999,41.9065265
390,17031231100,1236,362,0,19.0,1.54,0,0,0,0,0,1,29.4,0,0,0,0,0,0,0,0,675.0,374.0,125.0,134.0,921.0,1.0,0.0,3.0,177.0,322.0,116.0,128.0,23,33.5,POINT (-87.71521546901249 41.8991185),-87.71521546901249,41.8991185
391,17031231200,6095,1812,0,21.0,0.34,0,1,0,1,1,1,31.0,0,1,0,1,0,0,0,1,3763.0,1973.0,453.0,629.0,4388.0,1.0,6.0,17.0,1054.0,1665.0,611.0,831.0,23,33.5,POINT (-87.72131338082191 41.8990635),-87.72131338082191,41.8990635
392,17031170700,2980,1117,0,0.0,0.0,0,0,0,0,0,0,8.4,0,1,0,1,0,0,0,0,523.0,609.0,466.0,2609.0,13.0,77.0,0.0,4.0,277.0,524.0,76.0,46.0,17,31.5,POINT (-87.82217521883246 41.9414315),-87.82217521883246,41.9414315
393,17031170800,3721,1380,0,0.0,0.0,0,0,0,0,1,0,6.4,0,1,0,1,0,0,0,1,1201.0,739.0,492.0,3131.0,30.0,140.0,0.0,9.0,411.0,800.0,134.0,165.0,17,31.5,POINT (-87.81237464144736 41.9415875),-87.81237464144736,41.9415875
394,17031170900,1713,608,0,0.0,0.0,0,0,0,0,0,0,6.7,0,1,0,1,0,0,0,0,498.0,398.0,209.0,1311.0,22.0,72.0,0.0,13.0,295.0,494.0,43.0,72.0,17,31.5,POINT (-87.81157175125786 41.936251),-87.81157175125786,41.936251
395,17031171000,7287,2589,0,2.0,0.03,0,0,0,0,0,0,8.7,0,1,0,1,0,0,0,0,1896.0,1474.0,1000.0,5984.0,81.0,313.0,6.0,35.0,868.0,1772.0,194.0,279.0,17,31.5,POINT (-87.79654533809098 41.941900000000004),-87.79654533809098,41.941900000000004
396,17031171100,4110,1284,0,0.0,0.0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,933.0,868.0,507.0,3047.0,30.0,213.0,2.0,29.0,789.0,1541.0,112.0,82.0,17,31.5,POINT (-87.78128350693302 41.942053),-87.78128350693302,41.942053
397,17031180100,6156,2031,0,71.0,1.15,0,0,0,0,0,1,18.5,0,0,0,0,0,0,0,0,2409.0,1364.0,804.0,4382.0,126.0,227.0,7.0,37.0,1377.0,2670.0,294.0,151.0,18,41.6,POINT (-87.7986709159836 41.9344435),-87.7986709159836,41.9344435
398,17031190100,2488,742,0,0.0,0.0,0,0,0,0,0,1,22.9,0,0,0,0,0,0,0,0,1320.0,734.0,233.0,1305.0,68.0,64.0,0.0,23.0,1028.0,1964.0,225.0,180.0,19,25.9,POINT (-87.74439018256058 41.935214),-87.74439018256058,41.935214
399,17031190200,5853,1554,0,5.0,0.09,0,0,0,0,0,1,11.9,0,0,0,0,0,0,0,0,1770.0,1690.0,449.0,3067.0,157.0,148.0,0.0,43.0,2438.0,4597.0,219.0,257.0,19,25.9,POINT (-87.75164883054855 41.9351165),-87.75164883054855,41.9351165
400,17031390300,2743,1362,0,142.0,5.18,0,0,0,0,0,1,38.3,0,0,0,0,0,0,0,0,1650.0,687.0,416.0,77.0,2581.0,15.0,0.0,6.0,64.0,40.0,635.0,513.0,39,26.2,POINT (-87.60421149999999 41.813200499999994),-87.60421149999999,41.813200499999994
401,17031390400,2934,1478,0,198.0,6.75,0,0,0,0,0,1,28.9,0,0,0,0,0,0,0,0,1377.0,623.0,647.0,159.0,2654.0,22.0,0.0,4.0,95.0,55.0,643.0,428.0,39,26.2,POINT (-87.60405800000001 41.805921),-87.60405800000001,41.805921
402,17031390500,1598,746,0,3.0,0.19,0,0,0,0,0,0,19.9,0,1,0,1,0,0,0,0,431.0,336.0,168.0,366.0,1101.0,60.0,0.0,2.0,69.0,49.0,206.0,84.0,39,26.2,POINT (-87.59919850072444 41.8059755),-87.59919850072444,41.8059755
403,17031390600,1866,863,0,8.0,0.43,0,0,0,0,0,0,13.0,0,0,0,0,0,0,0,0,514.0,415.0,249.0,869.0,774.0,113.0,0.0,2.0,108.0,59.0,228.0,119.0,39,26.2,POINT (-87.59434196497253 41.8060285),-87.59434196497253,41.8060285
404,17031390700,5592,3391,0,0.0,0.0,0,0,0,0,0,0,17.6,0,0,0,0,0,0,0,0,1566.0,619.0,1091.0,1480.0,3140.0,695.0,2.0,9.0,266.0,241.0,1022.0,124.0,39,26.2,POINT (-87.58303903393792 41.8069645),-87.58303903393792,41.8069645
405,17031400300,1567,550,0,36.0,2.3,0,1,0,1,1,1,41.0,0,1,0,1,0,0,0,1,856.0,512.0,90.0,9.0,1540.0,2.0,0.0,0.0,16.0,20.0,241.0,300.0,40,42.8,POINT (-87.61103984845032 41.7920945),-87.61103984845032,41.7920945
406,17031400400,1955,754,0,27.0,1.38,0,1,0,1,1,1,30.5,0,1,0,1,0,0,0,1,1321.0,640.0,95.0,11.0,1911.0,2.0,0.0,2.0,29.0,17.0,322.0,304.0,40,42.8,POINT (-87.61832149729779 41.791132),-87.61832149729779,41.791132
407,17031400500,2258,799,0,0.0,0.0,0,1,0,1,1,1,27.9,0,1,0,1,0,0,0,1,1067.0,769.0,202.0,12.0,2202.0,2.0,0.0,2.0,40.0,25.0,379.0,297.0,40,42.8,POINT (-87.62318043603892 41.7910485),-87.62318043603892,41.7910485
408,17031400800,2701,1066,0,0.0,0.0,0,0,0,0,0,1,45.8,0,0,0,0,0,0,0,0,1668.0,950.0,203.0,9.0,2651.0,2.0,0.0,7.0,32.0,9.0,642.0,752.0,40,42.8,POINT (-87.62054356629834 41.7828945),-87.62054356629834,41.7828945
409,17031410100,1802,1097,0,13.0,0.72,0,0,0,0,0,1,21.1,0,0,0,0,0,0,0,0,651.0,193.0,232.0,544.0,966.0,145.0,0.0,6.0,141.0,150.0,633.0,146.0,41,15.4,POINT (-87.5793348292824 41.8011465),-87.5793348292824,41.8011465
410,17031440300,4757,2136,0,3.0,0.06,0,0,0,0,0,1,16.3,0,0,0,0,0,0,0,0,1408.0,890.0,989.0,32.0,4639.0,5.0,0.0,7.0,74.0,52.0,531.0,577.0,44,40.5,POINT (-87.61953611950548 41.7437365),-87.61953611950548,41.7437365
411,17031440600,2080,798,0,0.0,0.0,0,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,387.0,459.0,366.0,7.0,2044.0,4.0,0.0,2.0,23.0,24.0,52.0,132.0,44,40.5,POINT (-87.61922819532732 41.732585),-87.61922819532732,41.732585
412,17031440700,1545,609,0,0.0,0.0,0,1,0,1,1,1,10.0,0,1,0,1,0,0,0,1,548.0,329.0,298.0,10.0,1518.0,0.0,0.0,0.0,17.0,7.0,198.0,161.0,44,40.5,POINT (-87.60962825409835 41.73471549999999),-87.60962825409835,41.73471549999999
413,17031440800,1800,742,0,0.0,0.0,0,1,0,1,1,1,42.1,0,1,0,1,0,0,0,1,1053.0,483.0,221.0,8.0,1765.0,0.0,0.0,5.0,22.0,19.0,245.0,343.0,44,40.5,POINT (-87.60370363186813 41.729823999999994),-87.60370363186813,41.729823999999994
414,17031440900,2610,998,0,2.0,0.08,1,1,1,1,1,1,23.4,1,1,1,1,1,0,0,1,1233.0,701.0,401.0,7.0,2548.0,1.0,0.0,17.0,37.0,18.0,330.0,472.0,44,40.5,POINT (-87.60945378846154 41.727765),-87.60945378846154,41.727765
415,17031450300,3615,1437,0,0.0,0.0,0,1,0,0,0,1,14.4,0,1,0,1,0,0,0,0,1511.0,789.0,691.0,25.0,3495.0,4.0,0.0,7.0,84.0,56.0,242.0,293.0,45,54.4,POINT (-87.58066461407415 41.744269),-87.58066461407415,41.744269
416,17031671800,1422,397,0,0.0,0.0,0,0,0,0,0,1,35.0,0,0,0,0,0,0,0,0,824.0,420.0,198.0,10.0,1378.0,1.0,0.0,1.0,32.0,31.0,159.0,168.0,67,51.0,POINT (-87.65644580710037 41.7613815),-87.65644580710037,41.7613815
417,17031671900,1378,389,0,0.0,0.0,0,0,0,0,0,1,18.2,0,0,0,0,0,0,0,0,538.0,381.0,208.0,3.0,1349.0,0.0,0.0,1.0,25.0,18.0,77.0,76.0,67,51.0,POINT (-87.66127960700625 41.7613085),-87.66127960700625,41.7613085
418,17031672000,3735,1117,0,8.0,0.21,0,1,0,0,0,1,21.4,0,1,0,1,0,0,0,0,2418.0,1025.0,529.0,24.0,3639.0,0.0,0.0,11.0,61.0,85.0,301.0,418.0,67,51.0,POINT (-87.67109909722754 41.761201),-87.67109909722754,41.761201
419,17031680500,1481,467,0,0.0,0.0,0,1,0,1,1,1,44.9,0,1,0,1,0,0,0,1,1007.0,404.0,165.0,12.0,1449.0,0.0,1.0,0.0,19.0,18.0,130.0,202.0,68,34.3,POINT (-87.6523520012532 41.79056),-87.6523520012532,41.79056
420,17031680600,1431,421,0,0.0,0.0,0,1,0,0,0,1,53.4,0,1,0,1,0,0,0,0,949.0,462.0,137.0,11.0,1414.0,0.0,1.0,1.0,4.0,17.0,137.0,229.0,68,34.3,POINT (-87.65216540648703 41.78328),-87.65216540648703,41.78328
421,17031680900,4019,1662,0,57.0,1.42,0,0,0,0,0,1,37.9,0,0,0,0,0,0,0,0,2485.0,1210.0,525.0,28.0,3907.0,30.0,0.0,13.0,41.0,46.0,1194.0,905.0,68,34.3,POINT (-87.63738491649269 41.7770185),-87.63738491649269,41.7770185
422,17031681000,3498,1141,0,70.0,2.0,0,1,0,1,1,1,46.3,0,1,0,1,0,0,0,1,1953.0,1130.0,404.0,22.0,3418.0,3.0,0.0,2.0,53.0,39.0,624.0,606.0,68,34.3,POINT (-87.6495730454724 41.7760165),-87.6495730454724,41.7760165
423,17031681100,3517,1132,0,15.0,0.43,0,0,0,0,0,1,43.8,0,0,0,0,0,0,0,0,1956.0,1070.0,411.0,11.0,3444.0,0.0,0.0,9.0,53.0,32.0,373.0,473.0,68,34.3,POINT (-87.64935900272843 41.7687655),-87.64935900272843,41.7687655
424,17031240200,1452,788,0,0.0,0.0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,205.0,200.0,149.0,1212.0,46.0,91.0,6.0,0.0,97.0,213.0,216.0,86.0,24,21.5,POINT (-87.67018079513508 41.9124165),-87.67018079513508,41.9124165
425,17031240300,1317,668,0,0.0,0.0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,163.0,165.0,62.0,1165.0,8.0,70.0,0.0,9.0,65.0,143.0,131.0,42.0,24,21.5,POINT (-87.67506303123164 41.912345),-87.67506303123164,41.912345
426,17031240500,2251,1205,0,0.0,0.0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,133.0,219.0,39.0,1937.0,54.0,129.0,3.0,5.0,123.0,184.0,115.0,40.0,24,21.5,POINT (-87.68377672296238 41.9122005),-87.68377672296238,41.9122005
427,17031240600,1457,586,0,0.0,0.0,0,0,0,0,0,0,8.2,0,0,0,0,0,0,0,0,279.0,314.0,50.0,1027.0,64.0,45.0,1.0,15.0,305.0,728.0,111.0,25.0,24,21.5,POINT (-87.68971213324176 41.912175500000004),-87.68971213324176,41.912175500000004
428,17031240700,1535,565,0,0.0,0.0,0,0,0,0,0,1,23.2,0,0,0,0,0,0,0,0,692.0,432.0,98.0,786.0,198.0,61.0,0.0,19.0,471.0,921.0,155.0,67.0,24,21.5,POINT (-87.69459979532968 41.9122055),-87.69459979532968,41.9122055
429,17031240800,1617,586,0,128.0,7.92,0,0,0,0,0,1,22.1,0,0,0,0,0,0,0,0,606.0,378.0,90.0,804.0,218.0,18.0,8.0,39.0,530.0,1098.0,174.0,87.0,24,21.5,POINT (-87.69948397193568 41.912127999999996),-87.69948397193568,41.912127999999996
430,17031240900,1182,480,0,0.0,0.0,0,0,0,0,0,1,28.9,0,0,0,0,0,0,0,0,395.0,286.0,125.0,539.0,245.0,45.0,0.0,23.0,330.0,647.0,143.0,148.0,24,21.5,POINT (-87.70188648657802 41.904709),-87.70188648657802,41.904709
431,17031241000,2047,708,0,148.0,7.23,0,0,0,0,0,1,28.5,0,0,0,0,0,0,0,0,859.0,518.0,219.0,934.0,574.0,25.0,1.0,19.0,494.0,1092.0,135.0,170.0,24,21.5,POINT (-87.69452277497456 41.9075085),-87.69452277497456,41.9075085
432,17031241100,3682,1531,0,0.0,0.0,0,0,0,0,0,1,23.4,0,0,0,0,0,0,0,0,1402.0,754.0,128.0,1999.0,699.0,128.0,1.0,41.0,814.0,1420.0,445.0,236.0,24,21.5,POINT (-87.68958053883873 41.906687500000004),-87.68958053883873,41.906687500000004
433,17031190300,5794,1813,0,0.0,0.0,0,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,2044.0,1347.0,524.0,3783.0,100.0,150.0,2.0,68.0,1691.0,3665.0,257.0,300.0,19,25.9,POINT (-87.76146416678677 41.93499),-87.76146416678677,41.93499
434,17031190800,6632,1872,0,5.0,0.08,0,0,0,0,0,1,19.0,0,0,0,0,0,0,0,0,3687.0,1934.0,450.0,3107.0,274.0,55.0,7.0,63.0,3126.0,5586.0,264.0,571.0,19,25.9,POINT (-87.75136338535911 41.9278465),-87.75136338535911,41.9278465
435,17031190900,2040,639,0,0.0,0.0,0,0,0,0,0,1,20.6,0,0,0,0,0,0,0,0,844.0,551.0,241.0,991.0,78.0,43.0,1.0,16.0,911.0,1677.0,111.0,229.0,19,25.9,POINT (-87.74410493577648 41.9279375),-87.74410493577648,41.9279375
436,17031191000,2559,660,0,0.0,0.0,0,0,0,0,0,1,26.0,0,0,0,0,0,0,0,0,967.0,756.0,166.0,1217.0,111.0,10.0,0.0,48.0,1173.0,2300.0,95.0,189.0,19,25.9,POINT (-87.74384169333923 41.919241),-87.74384169333923,41.919241
437,17031191100,7414,1927,0,0.0,0.0,0,0,0,0,0,1,16.9,0,0,0,0,0,0,0,0,3937.0,2429.0,404.0,3073.0,472.0,79.0,8.0,123.0,3659.0,6526.0,173.0,523.0,19,25.9,POINT (-87.75109369384526 41.919250500000004),-87.75109369384526,41.919250500000004
438,17031191200,3853,945,0,3.0,0.08,0,0,0,0,0,1,22.7,0,0,0,0,0,0,0,0,2039.0,1395.0,143.0,1438.0,121.0,5.0,0.0,42.0,2247.0,3591.0,125.0,203.0,19,25.9,POINT (-87.7609225270083 41.919574499999996),-87.7609225270083,41.919574499999996
439,17031200100,4354,1300,0,0.0,0.0,0,0,0,0,0,1,7.9,0,0,0,0,0,0,0,0,1367.0,1179.0,345.0,2343.0,136.0,157.0,0.0,45.0,1673.0,3334.0,201.0,127.0,20,45.2,POINT (-87.7376803079641 41.935303499999996),-87.7376803079641,41.935303499999996
440,17031200200,5427,1597,0,0.0,0.0,0,0,0,0,0,1,21.4,0,0,0,0,0,0,0,0,2149.0,1589.0,349.0,2323.0,275.0,80.0,3.0,27.0,2719.0,4700.0,306.0,379.0,20,45.2,POINT (-87.73560198802612 41.927832499999994),-87.73560198802612,41.927832499999994
441,17031410200,1443,613,0,357.0,24.74,0,0,0,0,0,1,30.2,0,0,0,0,0,0,0,0,618.0,159.0,63.0,762.0,321.0,268.0,0.0,0.0,92.0,120.0,294.0,54.0,41,15.4,POINT (-87.59426216859123 41.801564),-87.59426216859123,41.801564
442,17031410500,2557,1243,0,104.0,4.07,0,0,0,0,0,1,34.1,0,0,0,0,0,0,0,0,999.0,401.0,223.0,839.0,1384.0,195.0,0.0,5.0,134.0,124.0,497.0,211.0,41,15.4,POINT (-87.60378317011019 41.797788999999995),-87.60378317011019,41.797788999999995
443,17031410600,2327,1089,0,76.0,3.27,0,0,0,0,0,1,30.6,0,0,0,0,0,0,0,0,1428.0,344.0,154.0,1231.0,635.0,321.0,0.0,5.0,135.0,108.0,345.0,121.0,41,15.4,POINT (-87.59894049721228 41.7979605),-87.59894049721228,41.7979605
444,17031410700,2154,1104,0,23.0,1.07,0,0,0,0,0,1,31.3,0,0,0,0,0,0,0,0,903.0,255.0,179.0,1261.0,444.0,278.0,0.0,5.0,166.0,172.0,399.0,26.0,41,15.4,POINT (-87.59417895102041 41.7980165),-87.59417895102041,41.7980165
445,17031410800,2662,1618,0,32.0,1.2,0,0,0,0,0,1,21.5,0,0,0,0,0,0,0,0,1034.0,263.0,361.0,1084.0,949.0,416.0,0.0,14.0,199.0,181.0,865.0,217.0,41,15.4,POINT (-87.5894955922054 41.7979445),-87.5894955922054,41.7979445
446,17031410900,2838,1579,0,105.0,3.7,0,0,0,0,0,1,21.2,0,0,0,0,0,0,0,0,969.0,349.0,469.0,1369.0,1058.0,212.0,1.0,10.0,188.0,212.0,567.0,120.0,41,15.4,POINT (-87.57697663127271 41.7979695),-87.57697663127271,41.7979695
447,17031411000,3309,1946,0,402.0,12.15,0,0,0,0,1,0,9.4,0,1,0,1,0,0,0,1,806.0,173.0,781.0,1763.0,1012.0,349.0,1.0,6.0,178.0,213.0,728.0,56.0,41,15.4,POINT (-87.57722691042295 41.790674499999994),-87.57722691042295,41.790674499999994
448,17031411100,2132,895,0,320.0,15.01,0,0,0,0,1,0,13.0,0,1,0,1,0,0,0,1,309.0,325.0,331.0,1531.0,117.0,373.0,0.0,3.0,108.0,112.0,222.0,6.0,41,15.4,POINT (-87.59029306495468 41.790674499999994),-87.59029306495468,41.790674499999994
449,17031411200,1640,748,0,22.0,1.34,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,387.0,300.0,248.0,1142.0,117.0,284.0,0.0,6.0,91.0,59.0,234.0,59.0,41,15.4,POINT (-87.594004869863 41.790544999999995),-87.594004869863,41.790544999999995
450,17031530600,3207,1128,0,2.0,0.06,1,1,1,1,1,1,28.8,1,1,1,1,1,0,0,1,1719.0,899.0,385.0,30.0,3117.0,1.0,0.0,1.0,58.0,42.0,213.0,429.0,53,45.0,POINT (-87.61921849461015 41.6684305),-87.61921849461015,41.6684305
451,17031460100,3405,1278,0,3.0,0.09,0,1,0,1,1,1,37.5,0,1,0,1,0,0,0,1,2018.0,947.0,336.0,358.0,2560.0,13.0,0.0,7.0,467.0,673.0,534.0,476.0,46,45.2,POINT (-87.53892051996803 41.744882000000004),-87.53892051996803,41.744882000000004
452,17031460200,2385,776,0,6.0,0.25,0,1,0,0,0,1,39.5,0,1,0,1,0,0,0,0,1730.0,762.0,183.0,596.0,1128.0,7.0,0.0,24.0,630.0,1184.0,283.0,347.0,46,45.2,POINT (-87.54663377121491 41.7410815),-87.54663377121491,41.7410815
453,17031460400,3705,1388,0,6.0,0.16,0,1,0,0,0,1,21.5,0,1,0,1,0,0,0,0,1412.0,890.0,567.0,57.0,3551.0,1.0,0.0,13.0,83.0,84.0,313.0,364.0,46,45.2,POINT (-87.56369295597206 41.744493500000004),-87.56369295597206,41.744493500000004
454,17031460500,5789,2360,0,0.0,0.0,0,1,0,1,1,1,7.9,0,1,0,1,0,0,0,1,1685.0,1230.0,1161.0,56.0,5570.0,22.0,2.0,14.0,125.0,70.0,655.0,426.0,46,45.2,POINT (-87.57105315220386 41.744592),-87.57105315220386,41.744592
455,17031460600,1183,371,0,6.0,0.51,0,0,0,0,0,1,19.4,0,0,0,0,0,0,0,0,603.0,363.0,115.0,106.0,906.0,2.0,0.0,3.0,166.0,243.0,118.0,125.0,46,45.2,POINT (-87.55933612202381 41.7353535),-87.55933612202381,41.7353535
456,17031460700,3314,1001,0,63.0,1.9,0,0,0,0,0,1,45.1,0,0,0,0,0,0,0,0,1705.0,1326.0,177.0,742.0,1779.0,4.0,8.0,18.0,763.0,1488.0,320.0,507.0,46,45.2,POINT (-87.5492847037576 41.7355805),-87.5492847037576,41.7355805
457,17031461000,1496,737,0,92.0,6.15,0,0,0,0,0,1,30.9,0,0,0,0,0,0,0,0,980.0,295.0,511.0,298.0,926.0,5.0,0.0,13.0,254.0,520.0,498.0,406.0,46,45.2,POINT (-87.5464833612013 41.726568),-87.5464833612013,41.726568
458,17031681200,2716,891,0,0.0,0.0,0,0,0,0,0,1,39.2,0,0,0,0,0,0,0,0,2043.0,873.0,243.0,11.0,2673.0,0.0,0.0,3.0,29.0,26.0,430.0,426.0,68,34.3,POINT (-87.63902638477866 41.76892649999999),-87.63902638477866,41.76892649999999
459,17031681300,2936,979,0,0.0,0.0,0,0,0,0,0,1,40.1,0,0,0,0,0,0,0,0,1661.0,937.0,287.0,4.0,2895.0,1.0,6.0,4.0,26.0,15.0,278.0,307.0,68,34.3,POINT (-87.63946656824436 41.7606525),-87.63946656824436,41.7606525
460,17031681400,3247,990,0,4.0,0.12,0,0,0,0,0,1,28.6,0,0,0,0,0,0,0,0,1459.0,985.0,388.0,15.0,3198.0,0.0,0.0,8.0,26.0,23.0,281.0,358.0,68,34.3,POINT (-87.64917382481559 41.7614905),-87.64917382481559,41.7614905
461,17031690300,2191,722,0,351.0,16.02,0,0,0,0,0,1,59.3,0,0,0,0,0,0,0,0,1454.0,616.0,370.0,20.0,2144.0,0.0,0.0,6.0,21.0,26.0,321.0,484.0,69,47.1,POINT (-87.62823371767072 41.769105499999995),-87.62823371767072,41.769105499999995
462,17031690400,3464,1424,0,12.0,0.35,0,0,0,0,0,1,39.4,0,0,0,0,0,0,0,0,1994.0,873.0,413.0,17.0,3380.0,4.0,0.0,12.0,51.0,46.0,552.0,574.0,69,47.1,POINT (-87.62023588519322 41.769247),-87.62023588519322,41.769247
463,17031690500,877,340,0,0.0,0.0,0,0,0,0,0,1,43.3,0,0,0,0,0,0,0,0,373.0,195.0,111.0,6.0,862.0,0.0,0.0,0.0,9.0,6.0,180.0,134.0,69,47.1,POINT (-87.61305236790508 41.769373),-87.61305236790508,41.769373
464,17031690900,4520,1833,0,0.0,0.0,0,0,0,1,1,1,35.8,0,0,0,0,0,0,0,1,2346.0,1195.0,553.0,12.0,4409.0,4.0,0.0,24.0,71.0,36.0,623.0,598.0,69,47.1,POINT (-87.61034738287671 41.7621445),-87.61034738287671,41.7621445
465,17031241200,1696,789,0,2.0,0.12,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,365.0,239.0,180.0,1214.0,157.0,122.0,0.0,9.0,194.0,399.0,190.0,97.0,24,21.5,POINT (-87.68468443444827 41.906706),-87.68468443444827,41.906706
