Tract,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Label,Community Area,Layer,Name,HCSDIAP_2016-2018,HCSDIAP_2016-2018_moe
17031491100,4514,1504,0,233.0,5.16,0,0,0,0,0,0,18.2,0,1,0,1,0,0,0,0,1348.0,957.0,1129.0,35.0,4417.0,8.0,1.0,4.0,49.0,43.0,282.0,312.0,"Census Tract 4911, Cook County, Illinois",49,Community area,Roseland,17.0,5.7071428569750005
17031491200,2444,755,0,0.0,0.0,0,0,0,0,0,1,26.8,0,0,0,0,0,0,0,0,950.0,623.0,426.0,20.0,2385.0,0.0,0.0,2.0,37.0,36.0,92.0,220.0,"Census Tract 4912, Cook County, Illinois",49,Community area,Roseland,17.0,5.7071428569750005
17031491300,2886,797,0,80.0,2.77,0,1,0,1,1,1,48.8,0,1,0,1,0,0,0,1,1806.0,886.0,316.0,23.0,2806.0,2.0,0.0,8.0,47.0,39.0,210.0,311.0,"Census Tract 4913, Cook County, Illinois",49,Community area,Roseland,17.0,5.7071428569750005
17031491400,2931,1085,0,27.0,0.92,1,1,1,1,1,1,34.7,1,1,1,1,1,0,0,1,2536.0,851.0,279.0,16.0,2863.0,0.0,1.0,7.0,44.0,40.0,429.0,615.0,"Census Tract 4914, Cook County, Illinois",49,Community area,Roseland,17.0,5.7071428569750005
17031500100,3644,1423,0,0.0,0.0,0,1,0,1,1,1,10.7,0,1,0,1,0,0,0,1,896.0,838.0,709.0,24.0,3572.0,0.0,0.0,0.0,48.0,36.0,273.0,224.0,"Census Tract 5001, Cook County, Illinois",50,Community area,Pullman,10.7,7.385714285110001
17031500200,2015,737,0,0.0,0.0,0,1,0,1,1,1,37.2,0,1,0,1,0,0,0,1,1267.0,670.0,171.0,19.0,1944.0,2.0,0.0,4.0,46.0,38.0,218.0,477.0,"Census Tract 5002, Cook County, Illinois",50,Community area,Pullman,10.7,7.385714285110001
17031500300,1666,780,0,0.0,0.0,0,1,0,1,1,1,25.3,0,1,0,1,0,0,0,1,689.0,360.0,176.0,743.0,651.0,5.0,0.0,12.0,255.0,497.0,179.0,129.0,"Census Tract 5003, Cook County, Illinois",50,Community area,Pullman,10.7,7.385714285110001
17031510100,3530,1068,0,59.0,1.67,0,1,0,1,1,1,23.6,0,1,0,1,0,0,0,1,1657.0,1091.0,418.0,1719.0,273.0,12.0,1.0,59.0,1466.0,2848.0,204.0,328.0,"Census Tract 5101, Cook County, Illinois",51,Community area,South Deering,19.7,9.651785714655
17031510200,2986,1053,0,0.0,0.0,0,1,0,0,0,1,31.8,0,1,0,1,0,0,0,0,1552.0,756.0,463.0,425.0,2219.0,2.0,0.0,13.0,327.0,575.0,67.0,185.0,"Census Tract 5102, Cook County, Illinois",51,Community area,South Deering,19.7,9.651785714655
17031510300,5360,1979,0,16.0,0.3,0,1,0,0,0,1,22.7,0,1,0,1,0,0,0,0,3150.0,1362.0,883.0,35.0,5218.0,3.0,0.0,4.0,100.0,55.0,347.0,731.0,"Census Tract 5103, Cook County, Illinois",51,Community area,South Deering,19.7,9.651785714655
17031530100,2371,714,0,3.0,0.13,1,1,1,1,1,1,26.6,1,1,1,1,1,0,0,1,1280.0,732.0,260.0,457.0,1177.0,3.0,2.0,8.0,724.0,1136.0,245.0,349.0,"Census Tract 5301, Cook County, Illinois",53,Community area,West Pullman,12.5,5.455357143495
17031530200,5152,1505,0,6.0,0.12,0,1,0,1,1,1,32.4,0,1,0,1,0,0,0,1,2067.0,1597.0,612.0,20.0,5018.0,0.0,1.0,22.0,91.0,67.0,342.0,503.0,"Census Tract 5302, Cook County, Illinois",53,Community area,West Pullman,12.5,5.455357143495
17031530300,4273,1469,0,0.0,0.0,0,0,0,0,0,1,21.9,0,0,0,0,0,0,0,0,1750.0,1081.0,795.0,25.0,4179.0,1.0,0.0,11.0,57.0,58.0,163.0,385.0,"Census Tract 5303, Cook County, Illinois",53,Community area,West Pullman,12.5,5.455357143495
17031530400,2223,729,0,0.0,0.0,0,1,0,1,1,1,23.5,0,1,0,1,0,0,0,1,870.0,619.0,255.0,24.0,2117.0,2.0,0.0,4.0,76.0,60.0,150.0,213.0,"Census Tract 5304, Cook County, Illinois",53,Community area,West Pullman,12.5,5.455357143495
17031530501,5402,1611,0,70.0,1.3,0,1,0,0,0,1,20.0,0,1,0,1,0,0,0,0,1820.0,1629.0,636.0,26.0,5257.0,3.0,0.0,17.0,99.0,70.0,221.0,510.0,"Census Tract 5305.01, Cook County, Illinois",53,Community area,West Pullman,12.5,5.455357143495
17031530502,1667,547,0,0.0,0.0,1,1,1,0,0,1,21.7,1,1,1,1,1,0,0,0,749.0,435.0,250.0,5.0,1636.0,1.0,0.0,2.0,23.0,19.0,78.0,198.0,"Census Tract 5305.02, Cook County, Illinois",53,Community area,West Pullman,12.5,5.455357143495
17031530503,5345,1784,0,0.0,0.0,1,1,1,1,1,1,28.8,1,1,1,1,1,0,0,1,2852.0,1419.0,761.0,25.0,5231.0,4.0,0.0,4.0,81.0,57.0,267.0,603.0,"Census Tract 5305.03, Cook County, Illinois",53,Community area,West Pullman,12.5,5.455357143495
17031530600,3207,1128,0,2.0,0.06,1,1,1,1,1,1,28.8,1,1,1,1,1,0,0,1,1719.0,899.0,385.0,30.0,3117.0,1.0,0.0,1.0,58.0,42.0,213.0,429.0,"Census Tract 5306, Cook County, Illinois",53,Community area,West Pullman,12.5,5.455357143495
17031550100,6628,2484,0,11.0,0.17,0,1,0,0,0,1,25.3,0,1,0,1,0,0,0,0,2464.0,1719.0,905.0,4576.0,329.0,47.0,2.0,73.0,1601.0,3362.0,293.0,465.0,"Census Tract 5501, Cook County, Illinois",55,Community area,Hegewisch,15.5,10.994642856505001
17031550200,2798,1053,0,0.0,0.0,0,0,0,0,0,0,5.5,0,1,0,1,0,0,0,0,837.0,660.0,517.0,2116.0,84.0,16.0,0.0,13.0,569.0,1309.0,113.0,65.0,"Census Tract 5502, Cook County, Illinois",55,Community area,Hegewisch,15.5,10.994642856505001
17031560100,1473,336,0,224.0,15.21,0,0,0,0,0,0,9.0,0,1,0,1,0,0,0,0,383.0,344.0,275.0,761.0,261.0,72.0,2.0,4.0,373.0,940.0,30.0,57.0,"Census Tract 5601, Cook County, Illinois",56,Community area,Garfield Ridge,18.5,8.14107142884
17031560200,1721,506,0,0.0,0.0,1,1,1,1,1,1,19.3,1,1,1,1,1,0,0,1,664.0,426.0,355.0,130.0,1500.0,0.0,0.0,1.0,90.0,214.0,134.0,143.0,"Census Tract 5602, Cook County, Illinois",56,Community area,Garfield Ridge,18.5,8.14107142884
17031560300,3187,918,0,0.0,0.0,0,1,0,0,0,1,13.2,0,1,0,1,0,0,0,0,1139.0,875.0,392.0,2120.0,148.0,76.0,0.0,17.0,826.0,1966.0,102.0,180.0,"Census Tract 5603, Cook County, Illinois",56,Community area,Garfield Ridge,18.5,8.14107142884
17031560400,1516,415,0,0.0,0.0,0,1,0,0,0,1,12.9,0,1,0,1,0,0,0,0,617.0,396.0,179.0,978.0,30.0,47.0,1.0,31.0,429.0,1053.0,42.0,46.0,"Census Tract 5604, Cook County, Illinois",56,Community area,Garfield Ridge,18.5,8.14107142884
17031560700,3484,1190,0,4.0,0.11,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,1387.0,897.0,412.0,2657.0,41.0,36.0,0.0,23.0,727.0,1753.0,190.0,150.0,"Census Tract 5607, Cook County, Illinois",56,Community area,Garfield Ridge,18.5,8.14107142884
17031560800,5411,2067,0,1.0,0.02,0,0,0,0,0,0,6.6,0,1,0,1,0,0,0,0,1587.0,1233.0,792.0,4456.0,14.0,41.0,0.0,29.0,871.0,1898.0,120.0,134.0,"Census Tract 5608, Cook County, Illinois",56,Community area,Garfield Ridge,18.5,8.14107142884
17031560900,5093,1889,0,5.0,0.1,0,0,0,0,0,0,1.5,0,1,0,1,0,0,0,0,776.0,1139.0,838.0,4484.0,19.0,23.0,0.0,16.0,551.0,1387.0,101.0,48.0,"Census Tract 5609, Cook County, Illinois",56,Community area,Garfield Ridge,18.5,8.14107142884
17031561000,5161,2013,0,0.0,0.0,0,0,0,0,1,0,2.6,0,1,0,1,0,0,0,1,654.0,1113.0,909.0,4563.0,34.0,29.0,0.0,41.0,494.0,1273.0,157.0,99.0,"Census Tract 5610, Cook County, Illinois",56,Community area,Garfield Ridge,18.5,8.14107142884
17031561100,5407,1919,0,0.0,0.0,0,0,0,0,0,0,4.3,0,1,0,1,0,0,0,0,1112.0,1229.0,891.0,4458.0,21.0,32.0,0.0,11.0,885.0,1958.0,137.0,206.0,"Census Tract 5611, Cook County, Illinois",56,Community area,Garfield Ridge,18.5,8.14107142884
17031580100,2989,836,0,0.0,0.0,0,1,0,0,0,1,18.4,0,1,0,1,0,0,0,0,1536.0,916.0,232.0,1479.0,66.0,414.0,1.0,9.0,1020.0,2229.0,111.0,165.0,"Census Tract 5801, Cook County, Illinois",58,Community area,Brighton Park,11.1,5.791071428135
17031580200,3515,911,0,0.0,0.0,0,1,0,0,0,1,25.7,0,1,0,1,0,0,0,0,2603.0,1169.0,190.0,1525.0,64.0,275.0,0.0,30.0,1621.0,2900.0,109.0,292.0,"Census Tract 5802, Cook County, Illinois",58,Community area,Brighton Park,11.1,5.791071428135
17031580300,2426,638,0,0.0,0.0,0,0,0,0,0,1,10.1,0,0,0,0,0,0,0,0,1289.0,774.0,153.0,1062.0,27.0,204.0,0.0,19.0,1114.0,2095.0,100.0,198.0,"Census Tract 5803, Cook County, Illinois",58,Community area,Brighton Park,11.1,5.791071428135
17031580400,4795,1374,0,0.0,0.0,0,1,0,0,0,1,17.6,0,1,0,1,0,0,0,0,2252.0,1598.0,301.0,2052.0,70.0,337.0,5.0,50.0,2281.0,3926.0,293.0,277.0,"Census Tract 5804, Cook County, Illinois",58,Community area,Brighton Park,11.1,5.791071428135
17031580501,5067,1419,0,8.0,0.16,0,0,0,0,0,1,25.5,0,0,0,0,0,0,0,0,2898.0,1657.0,296.0,2491.0,89.0,128.0,0.0,47.0,2312.0,4360.0,234.0,360.0,"Census Tract 5805.01, Cook County, Illinois",58,Community area,Brighton Park,11.1,5.791071428135
17031580502,5349,1395,0,93.0,1.74,0,0,0,0,0,1,21.2,0,0,0,0,0,0,0,0,2874.0,1843.0,294.0,2472.0,132.0,218.0,4.0,46.0,2477.0,4566.0,356.0,279.0,"Census Tract 5805.02, Cook County, Illinois",58,Community area,Brighton Park,11.1,5.791071428135
17031580600,5531,1488,0,3.0,0.05,0,1,0,0,0,1,17.6,0,1,0,1,0,0,0,0,2176.0,1991.0,322.0,2717.0,81.0,230.0,1.0,66.0,2436.0,4778.0,224.0,237.0,"Census Tract 5806, Cook County, Illinois",58,Community area,Brighton Park,11.1,5.791071428135
17031580700,6137,1588,0,0.0,0.0,0,1,0,0,0,1,18.1,0,1,0,1,0,0,0,0,3234.0,2137.0,296.0,2715.0,177.0,341.0,0.0,55.0,2849.0,5217.0,223.0,594.0,"Census Tract 5807, Cook County, Illinois",58,Community area,Brighton Park,11.1,5.791071428135
17031580800,2061,529,0,0.0,0.0,0,1,0,0,0,1,16.4,0,1,0,1,0,0,0,0,1259.0,735.0,94.0,913.0,13.0,9.0,0.0,17.0,1109.0,1923.0,53.0,146.0,"Census Tract 5808, Cook County, Illinois",58,Community area,Brighton Park,11.1,5.791071428135
17031600400,3891,1463,0,0.0,0.0,0,0,0,0,0,1,28.3,0,0,0,0,0,0,0,0,2268.0,778.0,490.0,1334.0,49.0,2182.0,5.0,10.0,311.0,612.0,341.0,343.0,"Census Tract 6004, Cook County, Illinois",60,Community area,Bridgeport,9.8,5.03571428605
17031600600,2738,978,0,0.0,0.0,0,0,0,0,0,1,16.6,0,0,0,0,0,0,0,0,1512.0,652.0,271.0,1229.0,21.0,868.0,0.0,11.0,609.0,1051.0,273.0,226.0,"Census Tract 6006, Cook County, Illinois",60,Community area,Bridgeport,9.8,5.03571428605
17031600700,2545,1008,0,0.0,0.0,0,0,0,0,0,1,17.9,0,0,0,0,0,0,0,0,1410.0,536.0,287.0,1089.0,102.0,937.0,1.0,17.0,399.0,719.0,303.0,211.0,"Census Tract 6007, Cook County, Illinois",60,Community area,Bridgeport,9.8,5.03571428605
17031600900,3699,1439,0,11.0,0.3,0,0,0,0,0,1,11.2,0,0,0,0,0,0,0,0,1437.0,817.0,316.0,1706.0,257.0,945.0,0.0,34.0,757.0,1249.0,262.0,139.0,"Census Tract 6009, Cook County, Illinois",60,Community area,Bridgeport,9.8,5.03571428605
17031610300,5658,1581,0,0.0,0.0,0,0,0,0,0,1,29.5,0,0,0,0,0,0,0,0,3965.0,2027.0,232.0,2214.0,286.0,96.0,0.0,82.0,2980.0,4960.0,432.0,677.0,"Census Tract 6103, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031610400,2213,614,0,0.0,0.0,0,0,0,0,0,1,41.9,0,0,0,0,0,0,0,0,1487.0,805.0,103.0,941.0,65.0,4.0,1.0,27.0,1175.0,2109.0,89.0,183.0,"Census Tract 6104, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031610800,1393,528,0,0.0,0.0,0,0,0,0,0,1,7.6,0,0,0,0,0,0,0,0,462.0,354.0,122.0,1198.0,25.0,58.0,0.0,3.0,109.0,227.0,99.0,102.0,"Census Tract 6108, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031611000,1098,300,0,0.0,0.0,0,1,0,0,0,1,46.6,0,1,0,1,0,0,0,0,734.0,378.0,57.0,97.0,818.0,2.0,0.0,1.0,180.0,257.0,151.0,152.0,"Census Tract 6110, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031611100,2922,779,0,0.0,0.0,0,1,0,0,0,1,33.6,0,1,0,1,0,0,0,0,1622.0,1019.0,154.0,907.0,553.0,10.0,0.0,56.0,1396.0,2227.0,190.0,289.0,"Census Tract 6111, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031611200,2824,735,0,109.0,3.86,0,0,0,0,0,1,36.2,0,0,0,0,0,0,0,0,1979.0,1090.0,118.0,919.0,702.0,25.0,0.0,16.0,1162.0,1997.0,222.0,304.0,"Census Tract 6112, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031611300,3556,891,0,25.0,0.7,0,0,0,0,0,1,25.8,0,0,0,0,0,0,0,0,1624.0,1332.0,158.0,1390.0,499.0,7.0,0.0,25.0,1635.0,2943.0,259.0,320.0,"Census Tract 6113, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031611400,4105,1060,0,9.0,0.22,0,0,0,0,0,1,35.5,0,0,0,0,0,0,0,0,1970.0,1586.0,135.0,1612.0,326.0,9.0,0.0,8.0,2150.0,3670.0,262.0,243.0,"Census Tract 6114, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031611500,3567,984,0,163.0,4.57,0,0,0,0,0,1,38.1,0,0,0,0,0,0,0,0,2121.0,1199.0,376.0,1309.0,401.0,20.0,4.0,18.0,1815.0,3002.0,247.0,302.0,"Census Tract 6115, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031611600,1609,431,0,30.0,1.86,0,1,0,0,0,1,22.5,0,1,0,1,0,0,0,0,936.0,551.0,89.0,152.0,1063.0,6.0,2.0,8.0,378.0,516.0,113.0,232.0,"Census Tract 6116, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031611700,1990,533,0,0.0,0.0,0,0,0,0,0,1,45.0,0,0,0,0,0,0,0,0,1159.0,724.0,111.0,226.0,1293.0,3.0,0.0,25.0,443.0,698.0,136.0,252.0,"Census Tract 6117, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031611800,2139,605,0,0.0,0.0,0,0,0,0,0,1,22.5,0,0,0,0,0,0,0,0,1614.0,746.0,109.0,186.0,1630.0,5.0,0.0,16.0,302.0,497.0,173.0,348.0,"Census Tract 6118, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031611900,2045,604,0,0.0,0.0,0,1,0,1,1,1,42.5,0,1,0,1,0,0,0,1,1148.0,772.0,129.0,153.0,1723.0,0.0,0.0,0.0,169.0,295.0,305.0,250.0,"Census Tract 6119, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031612000,1545,483,0,48.0,3.11,0,1,0,1,1,1,16.5,0,1,0,1,0,0,0,1,741.0,472.0,154.0,29.0,1438.0,0.0,0.0,5.0,73.0,78.0,162.0,225.0,"Census Tract 6120, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031612100,1470,490,0,0.0,0.0,0,1,0,1,1,1,24.9,0,1,0,1,0,0,0,1,776.0,481.0,210.0,39.0,1388.0,0.0,0.0,5.0,38.0,51.0,167.0,198.0,"Census Tract 6121, Cook County, Illinois",61,Community area,New City,14.5,6.00089285768
17031630100,1156,315,0,0.0,0.0,0,0,0,0,0,1,25.1,0,0,0,0,0,0,0,0,666.0,413.0,61.0,386.0,266.0,2.0,0.0,3.0,499.0,852.0,74.0,74.0,"Census Tract 6301, Cook County, Illinois",63,Community area,Gage Park,9.4,4.90982142931
17031630200,1931,513,0,0.0,0.0,0,1,0,0,0,1,26.4,0,1,0,1,0,0,0,0,1114.0,664.0,83.0,863.0,37.0,28.0,0.0,4.0,999.0,1715.0,123.0,190.0,"Census Tract 6302, Cook County, Illinois",63,Community area,Gage Park,9.4,4.90982142931
17031630300,5521,1264,0,0.0,0.0,0,0,0,0,0,1,10.2,0,0,0,0,0,0,0,0,3374.0,2082.0,259.0,2347.0,85.0,28.0,16.0,38.0,3007.0,5182.0,260.0,484.0,"Census Tract 6303, Cook County, Illinois",63,Community area,Gage Park,9.4,4.90982142931
17031630400,7083,1645,0,0.0,0.0,0,0,0,0,0,1,24.3,0,0,0,0,0,0,0,0,4238.0,2525.0,314.0,3347.0,54.0,11.0,2.0,57.0,3612.0,6635.0,285.0,591.0,"Census Tract 6304, Cook County, Illinois",63,Community area,Gage Park,9.4,4.90982142931
17031630500,6364,1473,0,10.0,0.16,0,1,0,1,1,1,21.8,0,1,0,1,0,0,0,1,3264.0,2296.0,318.0,3100.0,168.0,22.0,0.0,54.0,3020.0,5896.0,209.0,512.0,"Census Tract 6305, Cook County, Illinois",63,Community area,Gage Park,9.4,4.90982142931
17031630800,7107,1637,0,0.0,0.0,0,0,0,0,0,1,12.7,0,0,0,0,0,0,0,0,3714.0,2476.0,346.0,3246.0,488.0,24.0,0.0,57.0,3292.0,6337.0,236.0,530.0,"Census Tract 6308, Cook County, Illinois",63,Community area,Gage Park,9.4,4.90982142931
17031630900,5363,1262,0,10.0,0.19,0,0,0,0,0,1,13.3,0,0,0,0,0,0,0,0,3016.0,1887.0,306.0,2554.0,150.0,24.0,0.0,50.0,2585.0,4875.0,203.0,308.0,"Census Tract 6309, Cook County, Illinois",63,Community area,Gage Park,9.4,4.90982142931
17031640100,1211,414,0,0.0,0.0,0,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,486.0,336.0,101.0,775.0,52.0,10.0,5.0,3.0,366.0,753.0,120.0,74.0,"Census Tract 6401, Cook County, Illinois",64,Community area,Clearing,12.1,6.798214285345
17031640300,6463,2271,0,8.0,0.12,0,0,0,0,1,0,4.0,0,1,0,1,0,0,0,1,1816.0,1675.0,764.0,5055.0,67.0,44.0,1.0,17.0,1279.0,2907.0,179.0,181.0,"Census Tract 6403, Cook County, Illinois",64,Community area,Clearing,12.1,6.798214285345
17031640400,3190,1212,0,0.0,0.0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,874.0,705.0,479.0,2700.0,17.0,24.0,0.0,24.0,425.0,1011.0,77.0,135.0,"Census Tract 6404, Cook County, Illinois",64,Community area,Clearing,12.1,6.798214285345
17031640500,3491,1457,0,1.0,0.03,0,0,0,0,0,0,3.2,0,1,0,1,0,0,0,0,595.0,729.0,521.0,2855.0,52.0,55.0,2.0,16.0,511.0,1170.0,87.0,209.0,"Census Tract 6405, Cook County, Illinois",64,Community area,Clearing,12.1,6.798214285345
17031640600,3912,1595,0,0.0,0.0,0,1,0,1,1,1,21.9,0,1,0,1,0,0,0,1,1566.0,896.0,486.0,3028.0,58.0,58.0,1.0,22.0,745.0,1600.0,294.0,267.0,"Census Tract 6406, Cook County, Illinois",64,Community area,Clearing,12.1,6.798214285345
17031640700,3156,1022,0,0.0,0.0,1,1,1,0,0,1,17.0,1,1,1,1,1,0,0,0,1735.0,905.0,310.0,2353.0,43.0,24.0,0.0,28.0,708.0,1760.0,92.0,238.0,"Census Tract 6407, Cook County, Illinois",64,Community area,Clearing,12.1,6.798214285345
17031640800,1716,496,0,0.0,0.0,0,0,0,0,0,1,12.5,0,0,0,0,0,0,0,0,720.0,479.0,148.0,943.0,53.0,22.0,2.0,8.0,688.0,1283.0,71.0,102.0,"Census Tract 6408, Cook County, Illinois",64,Community area,Clearing,12.1,6.798214285345
17031650100,4816,1203,0,4.0,0.08,0,0,0,0,0,1,18.5,0,0,0,0,0,0,0,0,2378.0,1520.0,323.0,2683.0,171.0,32.0,0.0,25.0,1905.0,4075.0,97.0,302.0,"Census Tract 6501, Cook County, Illinois",65,Community area,West Lawn,13.0,8.308928571160001
17031650200,7320,2033,0,0.0,0.0,0,0,0,0,0,1,16.3,0,0,0,0,0,0,0,0,3131.0,2264.0,592.0,4428.0,138.0,51.0,0.0,46.0,2657.0,5641.0,213.0,442.0,"Census Tract 6502, Cook County, Illinois",65,Community area,West Lawn,13.0,8.308928571160001
17031650301,5711,1501,0,7.0,0.12,0,0,0,0,0,1,5.2,0,0,0,0,0,0,0,0,2141.0,1799.0,435.0,3583.0,79.0,27.0,6.0,57.0,1959.0,4504.0,148.0,233.0,"Census Tract 6503.01, Cook County, Illinois",65,Community area,West Lawn,13.0,8.308928571160001
17031650302,4344,1021,0,0.0,0.0,0,0,0,0,0,1,17.5,0,0,0,0,0,0,0,0,1940.0,1400.0,277.0,2295.0,137.0,13.0,1.0,34.0,1864.0,3708.0,33.0,209.0,"Census Tract 6503.02, Cook County, Illinois",65,Community area,West Lawn,13.0,8.308928571160001
17031650400,6743,1607,0,4.0,0.06,1,1,1,1,1,1,15.7,1,1,1,1,1,0,0,1,3477.0,2206.0,490.0,3269.0,371.0,65.0,3.0,38.0,2997.0,5692.0,136.0,299.0,"Census Tract 6504, Cook County, Illinois",65,Community area,West Lawn,13.0,8.308928571160001
17031650500,4421,1401,0,0.0,0.0,0,0,0,0,0,0,11.6,0,1,0,1,0,0,0,0,1728.0,1248.0,482.0,2416.0,616.0,44.0,1.0,33.0,1311.0,3049.0,225.0,160.0,"Census Tract 6505, Cook County, Illinois",65,Community area,West Lawn,13.0,8.308928571160001
17031660301,1785,485,0,0.0,0.0,0,0,0,0,0,1,32.8,0,0,0,0,0,0,0,0,1197.0,635.0,67.0,386.0,608.0,0.0,0.0,9.0,782.0,1149.0,228.0,238.0,"Census Tract 6603.01, Cook County, Illinois",66,Community area,Chicago Lawn,16.8,5.791071428135
17031660302,5527,1395,0,0.0,0.0,0,0,0,0,0,1,24.6,0,0,0,0,0,0,0,0,3191.0,1873.0,224.0,1802.0,1284.0,20.0,0.0,60.0,2361.0,4056.0,368.0,474.0,"Census Tract 6603.02, Cook County, Illinois",66,Community area,Chicago Lawn,16.8,5.791071428135
17031660400,5960,1408,0,0.0,0.0,0,0,0,0,0,1,12.9,0,0,0,0,0,0,0,0,3026.0,2072.0,286.0,2668.0,332.0,9.0,3.0,64.0,2884.0,5239.0,238.0,494.0,"Census Tract 6604, Cook County, Illinois",66,Community area,Chicago Lawn,16.8,5.791071428135
17031660500,5534,1309,0,167.0,3.02,0,0,0,0,0,1,26.9,0,0,0,0,0,0,0,0,2739.0,1897.0,366.0,2444.0,667.0,29.0,0.0,49.0,2345.0,4397.0,331.0,352.0,"Census Tract 6605, Cook County, Illinois",66,Community area,Chicago Lawn,16.8,5.791071428135
17031660600,6333,1864,0,0.0,0.0,0,1,0,1,1,1,31.7,0,1,0,1,0,0,0,1,3598.0,2104.0,303.0,1102.0,3748.0,13.0,0.0,93.0,1377.0,2375.0,767.0,787.0,"Census Tract 6606, Cook County, Illinois",66,Community area,Chicago Lawn,16.8,5.791071428135
17031660700,2366,631,0,183.0,7.73,0,1,0,1,1,1,24.5,0,1,0,1,0,0,0,1,901.0,690.0,236.0,41.0,2250.0,13.0,0.0,4.0,58.0,77.0,247.0,256.0,"Census Tract 6607, Cook County, Illinois",66,Community area,Chicago Lawn,16.8,5.791071428135
17031660800,5865,1801,0,0.0,0.0,0,1,0,1,1,1,19.1,0,1,0,1,0,0,0,1,2743.0,1846.0,421.0,838.0,3617.0,14.0,2.0,32.0,1362.0,1915.0,515.0,526.0,"Census Tract 6608, Cook County, Illinois",66,Community area,Chicago Lawn,16.8,5.791071428135
17031660900,4232,1380,0,80.0,1.89,0,1,0,1,1,1,36.0,0,1,0,1,0,0,0,1,3418.0,1298.0,370.0,322.0,3568.0,24.0,0.0,2.0,316.0,430.0,415.0,747.0,"Census Tract 6609, Cook County, Illinois",66,Community area,Chicago Lawn,16.8,5.791071428135
17031661000,5706,1846,0,0.0,0.0,0,0,0,0,0,1,25.9,0,0,0,0,0,0,0,0,3114.0,1600.0,561.0,266.0,5106.0,24.0,0.0,24.0,286.0,424.0,585.0,590.0,"Census Tract 6610, Cook County, Illinois",66,Community area,Chicago Lawn,16.8,5.791071428135
17031661100,6542,1769,0,31.0,0.47,1,1,1,1,1,1,13.8,1,1,1,1,1,0,0,1,2815.0,2145.0,395.0,1993.0,2970.0,42.0,0.0,12.0,1525.0,3081.0,238.0,431.0,"Census Tract 6611, Cook County, Illinois",66,Community area,Chicago Lawn,16.8,5.791071428135
17031670100,1516,401,0,151.0,9.96,0,1,0,1,1,1,27.0,0,1,0,1,0,0,0,1,464.0,462.0,142.0,12.0,1465.0,3.0,0.0,5.0,31.0,32.0,113.0,175.0,"Census Tract 6701, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031670200,1380,390,0,0.0,0.0,0,1,0,1,1,1,51.7,0,1,0,1,0,0,0,1,558.0,469.0,136.0,8.0,1333.0,2.0,0.0,0.0,37.0,34.0,158.0,161.0,"Census Tract 6702, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031670300,1411,422,0,44.0,3.12,0,1,0,1,1,1,39.6,0,1,0,1,0,0,0,1,804.0,414.0,138.0,34.0,1322.0,5.0,1.0,1.0,48.0,51.0,168.0,132.0,"Census Tract 6703, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031670400,1956,554,0,0.0,0.0,0,1,0,1,1,1,34.4,0,1,0,1,0,0,0,1,1062.0,599.0,187.0,26.0,1823.0,5.0,0.0,0.0,102.0,130.0,183.0,304.0,"Census Tract 6704, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031670500,1321,361,0,36.0,2.73,0,1,0,0,0,1,25.8,0,1,0,1,0,0,0,0,604.0,406.0,146.0,22.0,1256.0,0.0,0.0,2.0,41.0,55.0,92.0,164.0,"Census Tract 6705, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031670600,1650,458,0,10.0,0.61,0,1,0,1,1,1,31.6,0,1,0,1,0,0,0,1,473.0,468.0,190.0,13.0,1624.0,1.0,0.0,1.0,11.0,35.0,161.0,158.0,"Census Tract 6706, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
